img_index,x,y
0.0,225.83001911640167,225.667684674263
0.0,284.2472349256277,225.37746036052704
0.0,298.13378262519836,227.18760704994202
0.0,393.88076066970825,229.33703553676605
0.0,257.66361582279205,243.37544202804565
0.0,169.63051736354828,245.79376113414764
0.0,71.1955361366272,250.0322687625885
0.0,172.21510183811188,251.3709840774536
0.0,86.5661551952362,253.83459043502808
0.0,374.82796001434326,252.081467859447
0.0,72.07219091057777,263.21753883361816
0.0,394.9570631980896,262.00147819519043
0.0,184.99340558052063,265.2042968273163
0.0,284.8102955818176,265.9963949918747
0.0,467.2510025501251,273.5671931505203
0.0,463.29325008392334,287.3167071342468
0.0,118.38770937919617,290.4102303981781
0.0,153.4698874950409,290.30389976501465
0.0,450.29873156547546,290.55769419670105
0.0,150.7245876789093,293.96301686763763
0.0,438.90358901023865,298.3112177848816
0.0,164.8224417567253,306.37737464904785
0.0,440.7493010163307,306.8855061531067
0.0,162.31430339813232,310.4056429862976
0.0,16.945164382457733,317.2104822397232
0.0,157.28387761116028,316.8603227734566
0.0,430.18297719955444,317.1217840909958
0.0,463.362863779068,317.2766717672348
0.0,133.1833689212799,320.8667604327202
0.0,205.10514879226685,321.77438855171204
0.0,125.15654516220093,324.18489007651806
0.0,137.79680681228638,326.1619851589203
0.0,354.98665976524353,329.4094947576523
0.0,441.74224841594696,330.9508054256439
0.0,476.26674380898476,331.4172897338867
0.0,197.5926557779312,332.9962003827095
0.0,201.1919722557068,333.37880051136017
0.0,273.4930092096329,333.967774271965
0.0,272.21521124243736,336.3674331307411
0.0,437.57847225666046,336.30568194389343
0.0,473.3864380121231,337.08807504177094
0.0,2.90667724609375,341.13287806510925
0.0,189.728786110878,342.80405282974243
0.0,224.88438260555267,343.04865288734436
0.0,269.0479370355606,342.27131724357605
0.0,362.00701999664307,341.59889018535614
0.0,3.0662312507629395,347.33364605903625
0.0,29.514697909355164,345.1015191078186
0.0,157.56280136108398,350.5654981136322
0.0,385.2047414779663,349.316144824028
0.0,454.3685269355774,350.78365111351013
0.0,169.44250214099884,353.5284700393677
0.0,277.95449447631836,353.2977534532547
0.0,298.1962254047394,355.01535511016846
0.0,217.927880525589,357.8750396966934
0.0,340.7551340460777,358.0414674282074
0.0,188.86054050922394,368.6964685320854
0.0,197.0422180891037,373.7981860637665
0.0,324.33536261320114,373.80243945121765
0.0,322.3347878456116,382.5145757198334
0.0,129.48267531394958,386.4591917991638
0.0,202.0482087135315,385.61961817741394
0.0,193.0536208152771,395.1652555465698
0.0,272.39161562919617,394.55711340904236
0.0,101.92389690876007,398.1333963871002
0.0,104.34750598669052,397.61992859840393
0.0,149.41315734386444,407.2124228477478
0.0,104.34661263227463,417.1309106349945
0.0,34.976962089538574,422.6943151950836
0.0,293.22289979457855,422.74702191352844
0.0,214.70132327079773,430.16566491127014
0.0,236.35451459884644,428.9906268119812
0.0,358.02135157585144,429.74868297576904
0.0,201.53772473335266,437.45003485679626
0.0,257.31318974494934,449.53165328502655
0.0,400.4501726925373,448.26904422044754
0.0,77.50928974151611,454.19085240364075
0.0,216.24328429996967,453.9652986526489
0.0,293.6802988052368,461.83606016635895
0.0,65.20603609085083,473.1776262521744
0.0,212.6664770245552,475.2777862548828
0.0,217.91419076919556,473.2856696844101
0.0,224.2173417210579,475.23848843574524
0.0,390.48971605300903,473.43406414985657
0.0,85.64000511169434,477.132536649704
0.0,321.3307137489319,477.54398357868195
0.0,381.84197676181793,477.4358423948288
0.0,47.40792655944824,483.09585094451904
0.0,389.1832973957062,480.4138362109661
0.0,217.18807768821716,484.78861409425735
0.0,21.431705594062805,494.2092282772064
0.0,80.22845880687237,494.789532661438
0.0,65.45532011985779,509.07257199287415
0.0,244.49500259757042,510.5153157711029
